mu0 A1 A2 dim_unstable
3.12 1.019803902718557 0.0 3
3.13 1.0214368964029708 0.0 3
3.14 1.023067283548187 0.0 3
3.15 1.02469507659596 0.0 3
3.16 1.026320287889377 0.0 3
3.17 1.0279429296739515 0.0 3
3.18 1.0295630140987 0.0 3
3.19 1.0311805532172014 0.0 3
3.2 1.0327955589886444 0.0 3
3.21 1.03440804327886 0.0 3
3.22 1.036018017861337 0.0 3
3.23 1.0376254944182253 0.0 3
3.24 1.0392304845413265 0.0 3
3.25 1.0408329997330663 0.0 3
3.26 1.0424330514074593 0.0 3
3.27 1.044030650891055 0.0 3
3.28 1.0456258094238748 0.0 3
3.29 1.0472185381603338 0.0 3
3.3 1.0488088481701514 0.0 3
3.31 1.0503967504392486 0.0 3
3.32 1.0519822558706333 0.0 3
3.33 1.0535653752852738 0.0 3
3.34 1.055146119422961 0.0 3
3.35 1.0567244989431572 0.0 3
3.36 1.058300524425836 0.0 3
3.37 1.0598742063723097 0.0 3
3.38 1.0614455552060438 0.0 3
3.39 1.063014581273465 0.0 3
3.4 1.0645812948447542 0.0 3
3.41 1.0661457061146318 0.0 3
3.42 1.0677078252031311 0.0 3
3.43 1.0692676621563626 0.0 3
3.44 1.0708252269472673 0.0 3
3.45 1.0723805294763609 0.0 3
3.46 1.0739335795724674 0.0 3
3.47 1.0754843869934452 0.0 3
3.48 1.0770329614269007 0.0 3
3.49 1.0785793124908958 0.0 3
3.5 1.0801234497346435 0.0 3
3.51 1.0816653826391966 0.0 3
3.52 1.0832051206181281 0.0 3
3.53 1.0847426730181986 0.0 3
3.54 1.0862780491200215 0.0 3
3.55 1.0878112581387147 0.0 3
3.56 1.0893423092245462 0.0 3
3.57 1.0908712114635715 0.0 3
3.58 1.0923979738782625 0.0 3
3.59 1.0939226054281292 0.0 3
3.6 1.0954451150103321 0.0 3
3.61 1.096965511460289 0.0 3
3.62 1.0984838035522722 0.0 3
3.63 1.1 0.0 3
3.64 1.1015141094572205 0.0 3
3.65 1.1030261405182864 0.0 3
3.66 1.104536101718726 0.0 3
3.67 1.106044001535804 0.0 3
3.68 1.1075498483890767 0.0 3
